"main_production_country","main_production_company","main_producer_name","editor_name","main_director_name","main_actor3_name","main_actor2_name","main_actor1_name","title","imdb_id","imdb_url","imdb_score","budget_in_millions","month_of_release","year_of_release","duration_in_hours","main_lang","total_number_languages","genre_action","genre_adventure","genre_animation","genre_biography","genre_comedy","genre_crime","genre_documentary","genre_drama","genre_family","genre_fantasy","genre_filmnoir","genre_history","genre_horror","genre_music","genre_musical","genre_mystery","genre_realitytv","genre_romance","genre_scifi","genre_shortfilm","genre_sport","genre_thriller","genre_war","genre_western","main_actor1_is_female","main_actor2_is_female","main_actor3_is_female","total_number_of_actors","main_director_is_female","total_number_of_directors","total_number_of_producers","total_number_of_production_companies","total_number_of_production_countries","genre_count","actor1_avg_score","actor1_tier","actor2_avg_score","actor2_tier","actor3_avg_score","actor3_tier","director_avg_score","director_tier","editor_avg_score","editor_tier","producer_avg_score","producer_tier","production_company_avg_score","production_company_tier","main_lang_category","seasons","Continent"
"Australia","Kennedy Miller Productions","Terry Hayes","none","Phillip Noyce","Billy Zane","Sam Neill","Nicole Kidman","Dead Calm","tt0097162","http://www.imdb.com/title/tt0097162/",6.8,10,4,1989,1.6,"English",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,7,0,1,1,1,2,1,6.54583333333333,"Medium",6.775,"Medium",5.86666666666667,"Lower",6.51428571428571,"Medium",6.3874109263658,"Medium",6.8,"Medium",6.82,"Medium","English","Spring","OC"
"Australia","New South Wales Film & Television Office","Bill Leimbach","Dany Cooper","Jeremy Sims","Steve Le Marquand","Harrison Gilbertson","Brendan Cowell","Beneath Hill 60","tt1418646","http://www.imdb.com/title/tt1418646/",7,7.347125,4,2010,2.033333333,"English",1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17,0,1,1,5,1,3,7,"Medium",7,"Medium",7,"Medium",7,"Medium",7,"Medium",7,"Medium",7.3,"Medium","English","Spring","OC"
"Australia","Village Roadshow Pictures","George Miller","none","George Miller","Pink","Robin Williams","Elijah Wood","Happy Feet Two","tt1402488","http://www.imdb.com/title/tt1402488/",5.9,130,11,2011,1.666666667,"English",1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,0,1,3,4,1,3,6.77777777777778,"Medium",6.72105263157895,"Medium",5.9,"Lower",6.64,"Medium",6.3874109263658,"Medium",6.2,"Medium",6.45625,"Medium","English","Fall","OC"
"Australia","Village Roadshow Pictures","Joel Silver","Zach Staenberg","Lilly Wachowski","Carrie-Anne Moss","Laurence Fishburne","Keanu Reeves","The Matrix","tt0133093","http://www.imdb.com/title/tt0133093/",8.7,63,3,1999,2.266666667,"English",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,36,1,2,1,4,2,2,6.78181818181818,"Medium",6.9,"Medium",6.96363636363636,"Medium",7.55,"Medium",7.0375,"Medium",6.57692307692308,"Medium",6.45625,"Medium","English","Spring","OC"
"Australia","Fox Searchlight Pictures","none","none","Bruce Beresford","Pauline Collins","Frances McDormand","Glenn Close","Paradise Road","tt0119859","http://www.imdb.com/title/tt0119859/",6.8,16,4,1997,2.033333333,"No Language",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,20,0,1,0,3,2,3,6.58181818181818,"Medium",7.4125,"Medium",6.8,"Medium",6.83333333333333,"Medium",6.3874109263658,"Medium",6.42327868852459,"Medium",7.08787878787879,"Medium","No Language","Spring","OC"
"Australia","Village Roadshow Pictures","Kerry Heysen","Pip Karmel","Scott Hicks","Abigail Breslin","Aaron Eckhart","Catherine Zeta-Jones","No Reservations","tt0481141","http://www.imdb.com/title/tt0481141/",6.3,28,7,2007,1.733333333,"English",1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,17,0,1,2,5,2,3,6.42307692307692,"Medium",6.28461538461538,"Medium",6.44,"Medium",6.6,"Medium",6.6,"Medium",6.6,"Medium",6.45625,"Medium","English","Summer","OC"
"Australia","Bazmark Films","Baz Luhrmann","Jill Bilcock","Baz Luhrmann","John Leguizamo","Ewan McGregor","Nicole Kidman","Moulin Rouge!","tt0203009","http://www.imdb.com/title/tt0203009/",7.7,52.5,3,2001,2.116666667,"Français",3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,100,0,1,6,2,2,3,6.54583333333333,"Medium",6.78421052631579,"Medium",6.275,"Medium",7.16,"Medium",7.05,"Medium",7.2,"Medium",7.06666666666667,"Medium","Français","Spring","OC"
"Australia","Universal Pictures","Bill Miller","Marcus DArcy","Chris Noonan","Danny Mann","Miriam Margolyes","Christine Cavanaugh","Babe","tt0112431","http://www.imdb.com/title/tt0112431/",6.9,30,7,1995,1.483333333,"English",1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,18,0,1,3,2,2,2,6.9,"Medium",6.9,"Medium",6.9,"Medium",6.9,"Medium",6.9,"Medium",6.9,"Medium",6.59811320754717,"Medium","English","Summer","OC"
"Australia","New South Wales Film & Television Office","Alain Depardieu","Veronika Jenet","Jane Campion","Sam Neill","Harvey Keitel","Holly Hunter","The Piano","tt0107822","http://www.imdb.com/title/tt0107822/",7.6,7,5,1993,2.016666667,"English",2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,15,1,1,2,4,3,3,6.78888888888889,"Medium",6.96666666666667,"Medium",6.775,"Medium",6.63333333333333,"Medium",7.6,"Medium",7.6,"Medium",7.3,"Medium","English","Spring","OC"
"Australia","Destination Films","none","none","Stephan Elliott","Patrick Bergin","Ashley Judd","Ewan McGregor","Eye of the Beholder","tt0120662","http://www.imdb.com/title/tt0120662/",4.9,15,9,1999,1.816666667,"English",2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,25,0,1,0,1,3,3,6.78421052631579,"Medium",6.15454545454545,"Medium",5.875,"Lower",4.9,"Lower",6.3874109263658,"Medium",6.42327868852459,"Medium",6.675,"Medium","English","Fall","OC"
"Australia","Yash Raj Films","Aditya Chopra","Ritesh Soni","Siddharth Anand","Bipasha Basu","Ranbir Kapoor","Deepika Padukone","Bachna Ae Haseeno","tt1182972","http://www.imdb.com/title/tt1182972/",6.3,2.4,8,2008,2.55,"हिन्दी",1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,9,0,1,1,1,4,3,5.9,"Lower",7.4,"Medium",6.3,"Medium",6.3,"Medium",6.3,"Medium",6.45,"Medium",6.7,"Medium","Others","Summer","OC"
"Austria","Arte","Veit Heiduschka","none","Michael Haneke","Benoît Magimel","Annie Girardot","Isabelle Huppert","La Pianiste","tt0254686","http://www.imdb.com/title/tt0254686/",7.4,3,5,2001,2.183333333,"Français",2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,15,0,1,1,5,2,3,7.6,"Medium",7.4,"Medium",6.85,"Medium",7.35,"Medium",6.3874109263658,"Medium",7.4,"Medium",7.4,"Medium","Français","Spring","EU"
"Austria","Les Films du Losange","Stefan Arndt","Monika Willi","Michael Haneke","Burghart Klaußner","Ulrich Tukur","Ursina Lardi","Das weisse Band","tt1149362","http://www.imdb.com/title/tt1149362/",7.8,15.2388,5,2009,2.4,"Deutsch",4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,84,0,1,4,4,4,2,7.8,"Medium",7.8,"Medium",7.8,"Medium",7.35,"Medium",7.1,"Medium",7.6,"Medium",7.8,"Medium","Deutsch","Spring","EU"
"Austria","UK Film Council","none","none","Phil Traill","Brooke Shields","Ed Westwick","Felicity Jones","Chalet Girl","tt1487118","http://www.imdb.com/title/tt1487118/",6.3,8,2,2011,1.6,"Deutsch",2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,23,0,1,0,4,3,2,6.13333333333333,"Medium",6.3,"Medium",6.3,"Medium",5.55,"Lower",6.3874109263658,"Medium",6.42327868852459,"Medium",6.5,"Medium","Deutsch","Winter","EU"
"Austria","Detour Film Production","Anne Walker-McBay","Sandra Adair","Richard Linklater","Andrea Eckert","Julie Delpy","Ethan Hawke","Before Sunrise","tt0112471","http://www.imdb.com/title/tt0112471/",8.1,2.5,1,1995,1.75,"English",3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,27,0,1,1,1,3,2,6.77857142857143,"Medium",7.04285714285714,"Medium",8.1,"Top",7.68333333333333,"Medium",7.51428571428571,"Medium",7.6,"Medium",8.1,"Top","English","Winter","EU"
"Austria","Degeto Film","Bernd Eichinger","Hans Funck","Oliver Hirschbiegel","Corinna Harfouch","Alexandra Maria Lara","Bruno Ganz","Der Untergang","tt0363163","http://www.imdb.com/title/tt0363163/",8.3,18.33975,9,2004,2.6,"Magyar",3,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,62,0,1,1,7,3,3,8.3,"Top",8.3,"Top",8.3,"Top",7.1,"Medium",7.1,"Medium",7.33333333333333,"Medium",8.3,"Top","Others","Fall","EU"
"Austria","Celluloid Dreams","Rene Bastian","Monika Willi","Michael Haneke","Michael Pitt","Tim Roth","Naomi Watts","Funny Games","tt0808279","http://www.imdb.com/title/tt0808279/",6.4,15,10,2007,1.866666667,"English",1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,10,0,1,7,4,6,3,6.80769230769231,"Medium",6.6,"Medium",6.8,"Medium",7.35,"Medium",7.1,"Medium",6.95,"Medium",6.4,"Medium","English","Fall","EU"
"Bahamas","Eon Productions","Albert R. Broccoli","Ernest Hosler","Terence Young","Adolfo Celi","Claudine Auger","Sean Connery","Thunderball","tt0059800","http://www.imdb.com/title/tt0059800/",7,5.5,12,1965,2.166666667,"English",2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19,0,1,3,2,4,3,6.805,"Medium",7,"Medium",7,"Medium",7.15,"Medium",7,"Medium",6.81666666666667,"Medium",6.7,"Medium","English","Winter","NA"
"Belgium","Pan Européenne Production","none","none","Jaco Van Dormael","Linh Đan Phạm","Diane Kruger","Jared Leto","Mr. Nobody","tt0485947","http://www.imdb.com/title/tt0485947/",7.9,47,9,2009,2.6,"English",1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,23,0,1,0,2,4,3,7.2375,"Medium",6.98333333333333,"Medium",7.9,"Medium",7.9,"Medium",6.3874109263658,"Medium",6.42327868852459,"Medium",7.9,"Medium","English","Fall","EU"
"Belgium","Signature Pictures","none","none","Dan Harris","Emile Hirsch","Ryan Donowho","Sigourney Weaver","Imaginary Heroes","tt0373024","http://www.imdb.com/title/tt0373024/",7.3,10,9,2004,1.85,"English",1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,1,0,4,3,2,7.08235294117647,"Medium",7.3,"Medium",7.08888888888889,"Medium",7.3,"Medium",6.3874109263658,"Medium",6.42327868852459,"Medium",7.3,"Medium","English","Fall","EU"
"Belgium","uFilm","Adrian Politowski","none","Philipp Stölzl","Liana Liberato","Aaron Eckhart","Olga Kurylenko","Erased","tt1645155","http://www.imdb.com/title/tt1645155/",6.1,12,9,2012,1.666666667,"English",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,10,0,1,4,12,4,2,6.5,"Medium",6.28461538461538,"Medium",6.55,"Medium",6.1,"Medium",6.3874109263658,"Medium",6.1,"Medium",6,"Medium","English","Fall","EU"
"Belgium","Film Afrika","Andro Steinborn","Hervé Schneid","Bille August","Diane Kruger","Dennis Haysbert","Joseph Fiennes","Goodbye Bafana","tt0438859","http://www.imdb.com/title/tt0438859/",7.1,30,2,2007,2.333333333,"English",2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,1,4,1,2,3,7.15,"Medium",7.25,"Medium",6.98333333333333,"Medium",7.1,"Medium",7.275,"Medium",7.1,"Medium",7.1,"Medium","English","Winter","EU"
"Brazil","American Zoetrope","Nathanaël Karmitz","François Gédigier","Walter Salles","Kristen Stewart","Sam Riley","Garrett Hedlund","On the Road","tt0337692","http://www.imdb.com/title/tt0337692/",6.1,25,5,2012,2.283333333,"English",2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0,1,2,13,4,2,6.775,"Medium",6.3,"Medium",5.91818181818182,"Lower",5.8,"Lower",6.1,"Medium",6.1,"Medium",6.64166666666667,"Medium","English","Spring","SA"
"Brazil","O2 Filmes","Andrea Barata Ribeiro","Daniel Rezende","Fernando Meirelles","Phellipe Haagensen","Leandro Firmino","Alexandre Rodrigues","Cidade de Deus","tt0317248","http://www.imdb.com/title/tt0317248/",8.7,3.3,2,2002,2.166666667,"Português",1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,2,9,7,2,2,8.7,"Top",8.7,"Top",8.7,"Top",8.1,"Top",7.225,"Medium",8.7,"Top",8.7,"Top","Others","Winter","SA"
"Brazil","Columbia Pictures Corporation","Verna Harrah","Michael R. Miller","Luis Llosa","Jon Voight","Ice Cube","Jennifer Lopez","Anaconda","tt0118615","http://www.imdb.com/title/tt0118615/",4.5,45,4,1997,1.483333333,"English",1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,10,0,1,4,6,3,3,5.63333333333333,"Lower",6.21666666666667,"Medium",6.63846153846154,"Medium",4.95,"Lower",5.6,"Lower",4.5,"Lower",6.71525423728814,"Medium","English","Spring","SA"
"Brazil","The Weinstein Company","José Padilha","Daniel Rezende","José Padilha","André Ramiro","Caio Junqueira","Wagner Moura","Tropa de Elite","tt0861739","http://www.imdb.com/title/tt0861739/",8.1,4,10,2007,1.916666667,"Português",1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,2,8,1,3,8.1,"Top",8.1,"Top",8.1,"Top",7.35,"Medium",7.225,"Medium",8.1,"Top",6.77647058823529,"Medium","Others","Fall","SA"
"Bulgaria","Dark Castle Entertainment","Moshe Diamant","Ryan Dufrene","Courtney Solomon","Jon Voight","Selena Gomez","Ethan Hawke","Getaway","tt2167202","http://www.imdb.com/title/tt2167202/",4.3,18,8,2013,1.5,"English",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12,0,1,4,10,2,3,6.77857142857143,"Medium",5,"Lower",6.63846153846154,"Medium",4.3,"Lower",4.3,"Lower",5.1,"Lower",5.675,"Lower","English","Summer","EU"
"Canada","Voltage pictures","Clément Miserez","Antoine Vareille","Julien Magnat","Julian McMahon","Sarah Wayne Callies","Milla Jovovich","Faces in the Crowd","tt1536410","http://www.imdb.com/title/tt1536410/",5.7,15,10,2011,1.7,"English",1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,15,0,1,2,7,3,3,5.98181818181818,"Lower",5.75,"Lower",5.45,"Lower",5.7,"Lower",5.7,"Lower",5.7,"Lower",6.2,"Medium","English","Fall","NA"
"Canada","Alliance Films","Nicholas Tabarrok","Geoff Ashenhurst","Peter Stebbings","Elias Koteas","Kat Dennings","Woody Harrelson","Defendor","tt1303828","http://www.imdb.com/title/tt1303828/",6.9,3.5,9,2009,1.683333333,"English",1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,0,1,1,3,3,3,6.58235294117647,"Medium",6.8,"Medium",6.15,"Medium",6.9,"Medium",6.9,"Medium",6.9,"Medium",6.5,"Medium","English","Fall","NA"
"Canada","Scott Free Productions","Ridley Scott","Roger Barton","Joe Carnahan","Frank Grillo","Dermot Mulroney","Liam Neeson","The Grey","tt1601913","http://www.imdb.com/title/tt1601913/",6.8,25,1,2012,1.95,"English",1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,0,1,7,6,2,3,6.89411764705882,"Medium",6.15,"Medium",7.2,"Medium",6.9,"Medium",6.3375,"Medium",6.68,"Medium",6.4,"Medium","English","Winter","NA"
"Canada","Trans-Film","none","none","Andrew Morahan","Deborah Kara Unger","Mario Van Peebles","Christopher Lambert","Highlander III: The Sorcerer","tt0110027","http://www.imdb.com/title/tt0110027/",4.2,26,11,1994,1.65,"English",1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8,0,1,0,4,3,3,5.2625,"Lower",4.55,"Lower",5.95,"Lower",4.2,"Lower",6.3874109263658,"Medium",6.42327868852459,"Medium",4.2,"Lower","English","Fall","NA"
"Canada","Fine Line Features","David Cronenberg","Ronald Sanders","David Cronenberg","Holly Hunter","Deborah Kara Unger","James Spader","Crash","tt0115964","http://www.imdb.com/title/tt0115964/",6.3,10,7,1996,1.666666667,"English",2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12,0,1,1,2,1,1,5.825,"Lower",5.95,"Lower",6.78888888888889,"Medium",6.9625,"Medium",6.95,"Medium",6.55,"Medium",6.91666666666667,"Medium","English","Summer","NA"
"Canada","Lions Gate Films","Nicholas Meyer","Naomi Geraghty","Terry George","Nick Nolte","Sophie Okonedo","Don Cheadle","Hotel Rwanda","tt0395169","http://www.imdb.com/title/tt0395169/",8.2,17.5,9,2004,2.016666667,"English",2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28,0,1,4,8,5,3,6.96666666666667,"Medium",8.2,"Top",6.8875,"Medium",8.2,"Top",7.9,"Medium",8.2,"Top",6.61578947368421,"Medium","English","Fall","NA"
"Canada","Columbia Pictures","Neal H. Moritz","Christian Wagner","Len Wiseman","Jessica Biel","Kate Beckinsale","Colin Farrell","Total Recall","tt1386703","http://www.imdb.com/title/tt1386703/",6.3,125,8,2012,2.016666667,"English",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,26,0,1,3,5,2,3,6.74117647058824,"Medium",6.59333333333333,"Medium",6.08181818181818,"Medium",6.825,"Medium",6.49090909090909,"Medium",6.27692307692308,"Medium",6.61086956521739,"Medium","English","Summer","NA"
"Canada","Franchise Pictures","Allan Kaufman","Tom Lewis","Jonathan Lynn","Rosanna Arquette","Matthew Perry","Bruce Willis","The Whole Nine Yards","tt0190138","http://www.imdb.com/title/tt0190138/",6.7,41.3,2,2000,1.633333333,"English",3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,1,2,6,2,2,6.67714285714286,"Medium",6.05,"Medium",6.2,"Medium",7.125,"Medium",6.16666666666667,"Medium",6.7,"Medium",6.83333333333333,"Medium","English","Winter","NA"
"Canada","Dune Entertainment","Arnon Milchan","Saar Klein","Doug Liman","Samuel L. Jackson","Jamie Bell","Hayden Christensen","Jumper","tt0489099","http://www.imdb.com/title/tt0489099/",6,85,2,2008,1.466666667,"English",2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21,0,1,7,3,2,3,6.98333333333333,"Medium",7,"Medium",6.68260869565217,"Medium",6.96666666666667,"Medium",6.95,"Medium",6.62,"Medium",5.72222222222222,"Lower","English","Winter","NA"
"Canada","Franchise Pictures","Chris Brinker","Bill DeRonde","Troy Duffy","Sean Patrick Flanery","Norman Reedus","Willem Dafoe","The Boondock Saints","tt0144117","http://www.imdb.com/title/tt0144117/",7.9,6,1,1999,1.8,"English",2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,0,1,4,3,2,3,7.05,"Medium",7.9,"Medium",7.9,"Medium",7.9,"Medium",7.9,"Medium",7.9,"Medium",6.83333333333333,"Medium","English","Winter","NA"
"Canada","SLM Production Group","Stuart Cornfeld","Ronald Sanders","David Cronenberg","John Getz","Geena Davis","Jeff Goldblum","The Fly","tt0091064","http://www.imdb.com/title/tt0091064/",7.5,15,8,1986,1.6,"English",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,10,0,1,1,2,3,2,6.4,"Medium",6.46666666666667,"Medium",7.6,"Medium",6.9625,"Medium",6.95,"Medium",7.1,"Medium",7.13333333333333,"Medium","English","Summer","NA"
"Canada","New Line Cinema","Sean S. Cunningham","Mark Stevens","Ronny Yu","Jason Ritter","Ken Kirzinger","Robert Englund","Freddy vs. Jason","tt0329101","http://www.imdb.com/title/tt0329101/",5.8,30,8,2003,1.616666667,"English",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,43,0,1,1,7,3,2,5.7,"Lower",5.8,"Lower",5.8,"Lower",5.55,"Lower",6.18571428571429,"Medium",5.8,"Lower",6.4741935483871,"Medium","English","Summer","NA"
"Canada","Paramount Pictures","Terence Chang","Christopher Rouse","John Woo","Uma Thurman","Aaron Eckhart","Ben Affleck","Paycheck","tt0338337","http://www.imdb.com/title/tt0338337/",6.2,60,12,2003,1.983333333,"English",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,46,0,1,4,6,2,3,6.4,"Medium",6.28461538461538,"Medium",7.23333333333333,"Medium",6.23333333333333,"Medium",7.3,"Medium",6.225,"Medium",6.84390243902439,"Medium","English","Winter","NA"
"Canada","Twentieth Century Fox Film Corporation","Chris Carter","Richard A. Harris","Chris Carter","Amanda Peet","Gillian Anderson","David Duchovny","The X Files: I Want to Believe","tt0443701","http://www.imdb.com/title/tt0443701/",5.9,30,7,2008,1.733333333,"English",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,42,0,1,2,4,2,3,6.13333333333333,"Medium",6.36666666666667,"Medium",6.07142857142857,"Medium",5.9,"Lower",5.93333333333333,"Lower",6.4,"Medium",6.58223684210526,"Medium","English","Summer","NA"
"Canada","NPV Entertainment","Joel Silver","Derek Brechin","Andrzej Bartkowiak","Isaiah Washington","DMX","Steven Seagal","Exit Wounds","tt0242445","http://www.imdb.com/title/tt0242445/",5.5,50,3,2001,1.683333333,"Italiano",1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,2,2,2,3,5.78888888888889,"Lower",5.6,"Lower",5.725,"Lower",5.22,"Lower",5.6,"Lower",6.57692307692308,"Medium",5.5,"Lower","Others","Spring","NA"
"Canada","Twentieth Century Fox Film Corporation","none","none","John Schultz","Kevin Nealon","Austin Butler","Carter Jenkins","Aliens in the Attic","tt0775552","http://www.imdb.com/title/tt0775552/",5.4,45,7,2009,1.433333333,"English",1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,1,0,5,2,3,5.4,"Lower",5.4,"Lower",5.4,"Lower",5.4,"Lower",6.3874109263658,"Medium",6.42327868852459,"Medium",6.58223684210526,"Medium","English","Summer","NA"
"Canada","Columbia Pictures","Gale Anne Hurd","Mia Goldman","Andrew Fleming","Will Ferrell","Michelle Williams","Kirsten Dunst","Dick","tt0144168","http://www.imdb.com/title/tt0144168/",6.2,13,8,1999,1.566666667,"English",2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,15,0,1,1,1,3,1,6.67058823529412,"Medium",6.74,"Medium",6.59473684210526,"Medium",6.2,"Medium",6.4,"Medium",6.44285714285714,"Medium",6.61086956521739,"Medium","English","Summer","NA"
"Canada","Hollywood Pictures","Laurence Mark","Bob Ducsay","Stephen Sommers","Anthony Heald","Famke Janssen","Treat Williams","Deep Rising","tt0118956","http://www.imdb.com/title/tt0118956/",6,45,1,1998,1.766666667,"한국어/조선말",2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,0,1,2,3,2,3,5.56666666666667,"Lower",6.28571428571429,"Medium",6,"Medium",6.33333333333333,"Medium",6.42857142857143,"Medium",6.26666666666667,"Medium",6.58571428571429,"Medium","Others","Winter","NA"
"Canada","Alliance Films","Mike Clattenburg","Jeremy Harty","Mike Clattenburg","Mike Smith","Robb Wells","John Paul Tremblay","Trailer Park Boys: The Movie","tt0425601","http://www.imdb.com/title/tt0425601/",7.3,5,10,2006,1.583333333,"English",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,1,1,1,2,7.3,"Medium",6.7,"Medium",7.3,"Medium",7.3,"Medium",7.3,"Medium",7.3,"Medium",6.5,"Medium","English","Fall","NA"
"Canada","Onyx Films","Aton Soumache","Paul Jutras","Juan Diego Solanas","Timothy Spall","Jim Sturgess","Kirsten Dunst","Upside Down","tt1374992","http://www.imdb.com/title/tt1374992/",6.4,60,9,2012,1.733333333,"English",1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,45,0,1,5,8,2,3,6.67058823529412,"Medium",6.73333333333333,"Medium",6.975,"Medium",6.4,"Medium",6.4,"Medium",6.4,"Medium",6.4,"Medium","English","Fall","NA"
"Canada","Ingenious Film Partners","Karen Rosenfelt","Peter Honess","Chris Columbus","Alexandra Daddario","Brandon T. Jackson","Logan Lerman","Percy Jackson & the Olympians: The Lightning Thief","tt0814255","http://www.imdb.com/title/tt0814255/",5.9,95,2,2010,1.966666667,"English",1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,91,0,1,4,8,2,3,6.66666666666667,"Medium",5.05,"Lower",5.95,"Lower",6.88333333333333,"Medium",6.39166666666667,"Medium",6.15,"Medium",6.75882352941176,"Medium","English","Winter","NA"
"Canada","Dune Entertainment","none","none","Michael Lembeck","Ashley Judd","Stephen Merchant","Dwayne Johnson","Tooth Fairy","tt0808510","http://www.imdb.com/title/tt0808510/",5,48,1,2010,1.683333333,"English",1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38,0,1,0,6,2,3,6.1,"Medium",5,"Lower",6.15454545454545,"Medium",5.25,"Lower",6.3874109263658,"Medium",6.42327868852459,"Medium",5.72222222222222,"Lower","English","Winter","NA"
"Canada","Plan B Entertainment","Jules Daly","Curtiss Clayton","Andrew Dominik","Sam Shepard","Casey Affleck","Brad Pitt","The Assassination of Jesse James by the Coward Robert Ford","tt0443680","http://www.imdb.com/title/tt0443680/",7.6,30,9,2007,2.666666667,"English",1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,1,5,6,3,3,7.31304347826087,"Medium",6.76,"Medium",7.05,"Medium",6.9,"Medium",6.98,"Medium",7.6,"Medium",7.2,"Medium","English","Fall","NA"
